operation1,operation2,split,train_fold,run,bacc
median_blur,saturation,1,1,45335364,0.8392791748046875
median_blur,saturation,2,0,45327870,0.8016366958618164
median_blur,saturation,2,0,45335364,0.8016366958618164
median_blur,saturation,2,1,45327870,0.7865071296691895
median_blur,saturation,2,1,45335364,0.787787675857544
median_blur,saturation,3,0,45327870,0.7794896364212036
median_blur,saturation,3,0,45335364,0.7790054082870483
median_blur,saturation,3,1,45327870,0.821877121925354
median_blur,saturation,3,1,45335364,0.8234061002731323
median_blur,saturation,4,0,45327870,0.8368736505508423
median_blur,saturation,4,0,45335364,0.8368736505508423
median_blur,saturation,4,1,45327870,0.7726519703865051
median_blur,saturation,4,1,45335364,0.7726519703865051
median_blur,scaling,0,0,45329336,0.8322837352752686
median_blur,scaling,0,1,45329336,0.8368637561798096
median_blur,scaling,1,0,45329336,0.7989286184310913
median_blur,scaling,1,1,45329336,0.8519536256790161
median_blur,scaling,2,0,45329336,0.8371899127960205
median_blur,scaling,2,1,45329336,0.8356770277023315
median_blur,scaling,3,0,45329336,0.8241277933120728
median_blur,scaling,3,1,45329336,0.8758442401885986
median_blur,scaling,4,0,45329336,0.8479748964309692
median_blur,scaling,4,1,45329336,0.81718909740448
median_blur,shear_x,0,0,45332928,0.7975389957427979
median_blur,shear_x,0,1,45332928,0.8219767808914185
median_blur,shear_x,1,0,45332928,0.8150191307067871
median_blur,shear_x,1,1,45332928,0.8406293392181396
median_blur,shear_x,2,0,45332928,0.8043131828308105
median_blur,shear_x,2,1,45332928,0.8020919561386108
median_blur,shear_x,3,0,45332928,0.8235920667648315
median_blur,shear_x,3,1,45332928,0.855034589767456
median_blur,shear_x,4,0,45332928,0.8085947632789612
median_blur,shear_x,4,1,45332928,0.8248343467712402
median_blur,shear_y,0,0,45331977,0.8447211980819702
median_blur,shear_y,0,1,45331977,0.8469856977462769
median_blur,shear_y,1,0,45331977,0.8170629739761353
median_blur,shear_y,1,1,45331977,0.8661426305770874
median_blur,shear_y,2,0,45331977,0.8512424230575562
median_blur,shear_y,2,1,45331977,0.8317660093307495
median_blur,shear_y,3,0,45331977,0.8083852529525757
median_blur,shear_y,3,1,45331977,0.883395791053772
median_blur,shear_y,4,0,45331977,0.8558144569396973
median_blur,shear_y,4,1,45331977,0.7922426462173462
median_blur,translate_x,0,0,45327983,0.8138271570205688
median_blur,translate_x,0,1,45327983,0.8375003337860107
median_blur,translate_x,1,0,45327983,0.8102295398712158
median_blur,translate_x,1,1,45327983,0.85065758228302
median_blur,translate_x,2,0,45327983,0.8162426948547363
median_blur,translate_x,2,1,45327983,0.8227071762084961
median_blur,translate_x,3,0,45327983,0.831301212310791
median_blur,translate_x,3,1,45327983,0.8592181205749512
median_blur,translate_x,4,0,45327983,0.8282195329666138
median_blur,translate_x,4,1,45327983,0.8223035335540771
median_blur,translate_y,0,0,45327397,0.8325682878494263
median_blur,translate_y,0,1,45327397,0.8329901695251465
median_blur,translate_y,1,0,45327397,0.7892367839813232
median_blur,translate_y,1,1,45327397,0.8706746101379395
median_blur,translate_y,2,0,45327397,0.7984858751296997
median_blur,translate_y,2,1,45327397,0.815333366394043
median_blur,translate_y,3,0,45327397,0.8231829404830933
median_blur,translate_y,3,1,45327397,0.8627806901931763
median_blur,translate_y,4,0,45327397,0.8371899127960205
median_blur,translate_y,4,1,45327397,0.8038156032562256
median_blur,vertical_flip,0,0,45327390,0.822797417640686
median_blur,vertical_flip,0,1,45327390,0.8258888721466064
median_blur,vertical_flip,1,0,45327390,0.7897902727127075
median_blur,vertical_flip,1,1,45327390,0.8238720893859863
median_blur,vertical_flip,2,0,45327390,0.8152661323547363
median_blur,vertical_flip,2,1,45327390,0.7896817922592163
median_blur,vertical_flip,3,0,45327390,0.8049180507659912
median_blur,vertical_flip,3,1,45327390,0.8385645151138306
median_blur,vertical_flip,4,0,45327390,0.8182865381240845
median_blur,vertical_flip,4,1,45327390,0.8035669326782227
random_crop,brightness,0,0,45327400,0.8299472332000732
random_crop,brightness,0,1,45327400,0.8199048042297363
random_crop,brightness,1,0,45327400,0.8126826286315918
random_crop,brightness,1,1,45327400,0.8303920030593872
random_crop,brightness,2,0,45327400,0.8140366077423096
random_crop,brightness,2,1,45327400,0.8307019472122192
random_crop,brightness,3,0,45327400,0.8158888816833496
random_crop,brightness,3,1,45327400,0.8507969379425049
random_crop,brightness,4,0,45327400,0.8233370780944824
random_crop,brightness,4,1,45327400,0.8056161403656006
random_crop,contrast,0,0,45327903,0.8278104066848755
random_crop,contrast,0,0,45334538,0.8278104066848755
random_crop,contrast,0,1,45327903,0.8198820352554321
random_crop,contrast,0,1,45334538,0.8198820352554321
random_crop,contrast,1,0,45327903,0.797568678855896
random_crop,contrast,1,0,45334538,0.802619218826294
random_crop,contrast,1,1,45327903,0.8308963775634766
random_crop,contrast,1,1,45334538,0.8308963775634766
random_crop,contrast,2,0,45327903,0.8077250719070435
random_crop,contrast,2,0,45334538,0.8077250719070435
random_crop,contrast,2,1,45327903,0.8256102800369263
random_crop,contrast,2,1,45334538,0.8271392583847046
random_crop,contrast,3,0,45327903,0.8055644035339355
random_crop,contrast,3,0,45334538,0.8055644035339355
random_crop,contrast,3,1,45327903,0.8394725322723389
random_crop,contrast,3,1,45334538,0.8395891189575195
random_crop,contrast,4,0,45327903,0.8323074579238892
random_crop,contrast,4,0,45334538,0.8307853937149048
random_crop,contrast,4,1,45327903,0.8233052492141724
random_crop,contrast,4,1,45334538,0.8233052492141724
random_crop,equalize,0,0,45327226,0.8164482116699219
random_crop,equalize,0,0,45333303,0.8164482116699219
random_crop,equalize,0,0,45334552,0.8164482116699219
random_crop,equalize,0,1,45327226,0.8128805160522461
random_crop,equalize,0,1,45333303,0.8128805160522461
random_crop,equalize,0,1,45334552,0.8128805160522461
random_crop,equalize,1,0,45327226,0.8024274110794067
random_crop,equalize,1,0,45333303,0.8033959865570068
random_crop,equalize,1,0,45334552,0.8033959865570068
random_crop,equalize,1,1,45327226,0.8251453638076782
random_crop,equalize,1,1,45333303,0.8242757320404053
random_crop,equalize,1,1,45334552,0.8242757320404053
random_crop,equalize,2,0,45327226,0.82073974609375
random_crop,equalize,2,0,45333303,0.82073974609375
random_crop,equalize,2,0,45334552,0.82073974609375
random_crop,equalize,2,1,45327226,0.8001989126205444
random_crop,equalize,2,1,45333303,0.8032569885253906
random_crop,equalize,2,1,45334552,0.8017278909683228
random_crop,equalize,3,0,45327226,0.7998676300048828
random_crop,equalize,3,0,45333303,0.7984147071838379
random_crop,equalize,3,0,45334552,0.8013896942138672
random_crop,equalize,3,1,45327226,0.8454567193984985
random_crop,equalize,3,1,45333303,0.8439276218414307
random_crop,equalize,3,1,45334552,0.8439276218414307
random_crop,equalize,4,0,45327226,0.8193165063858032
random_crop,equalize,4,0,45333303,0.8193165063858032
random_crop,equalize,4,0,45334552,0.8193165063858032
random_crop,equalize,4,1,45327226,0.8074718713760376
random_crop,equalize,4,1,45333303,0.8074718713760376
random_crop,equalize,4,1,45334552,0.8074718713760376
random_crop,gaussian_blur,0,0,45332306,0.8113601207733154
random_crop,gaussian_blur,0,1,45332306,0.8390294313430786
random_crop,gaussian_blur,1,0,45332306,0.814689040184021
random_crop,gaussian_blur,1,1,45332306,0.8345526456832886
random_crop,gaussian_blur,2,0,45332306,0.8013758063316345
random_crop,gaussian_blur,2,1,45332306,0.8132228851318359
random_crop,gaussian_blur,3,0,45332306,0.8330230712890625
random_crop,gaussian_blur,3,1,45332306,0.850043773651123
random_crop,gaussian_blur,4,0,45332306,0.8294254541397095
random_crop,gaussian_blur,4,1,45332306,0.8231731653213501
random_crop,gaussian_noise,0,0,45327860,0.8540078401565552
random_crop,gaussian_noise,0,1,45327860,0.8591400384902954
random_crop,gaussian_noise,1,0,45327860,0.81667160987854
random_crop,gaussian_noise,1,1,45327860,0.8185247182846069
random_crop,gaussian_noise,2,0,45327860,0.8263436555862427
random_crop,gaussian_noise,2,1,45327860,0.8263477087020874
random_crop,gaussian_noise,3,0,45327860,0.8459823131561279
random_crop,gaussian_noise,3,1,45327860,0.8736389875411987
random_crop,gaussian_noise,4,0,45327860,0.8536777496337891
random_crop,gaussian_noise,4,1,45327860,0.8157765865325928
random_crop,grid_distortion,0,0,45327933,0.8256735801696777
random_crop,grid_distortion,0,1,45327933,0.8407914638519287
random_crop,grid_distortion,1,0,45327933,0.8194231986999512
random_crop,grid_distortion,1,1,45327933,0.8151015043258667
random_crop,grid_distortion,2,0,45327933,0.8098242878913879
random_crop,grid_distortion,2,1,45327933,0.8291728496551514
random_crop,grid_distortion,3,0,45327933,0.837496280670166
random_crop,grid_distortion,3,1,45327933,0.8528304100036621
random_crop,grid_distortion,4,0,45327933,0.8272193670272827
random_crop,grid_distortion,4,1,45327933,0.8128577470779419
random_crop,horizontal_flip,0,0,45332031,0.837334156036377
random_crop,horizontal_flip,0,1,45332031,0.8479875326156616
random_crop,horizontal_flip,1,0,45332031,0.8238965272903442
random_crop,horizontal_flip,1,1,45332031,0.8253940343856812
random_crop,horizontal_flip,2,0,45332031,0.8307478427886963
random_crop,horizontal_flip,2,1,45332031,0.8304303884506226
random_crop,horizontal_flip,3,0,45332031,0.8099923133850098
random_crop,horizontal_flip,3,1,45332031,0.8616167306900024
random_crop,horizontal_flip,4,0,45332031,0.8386803865432739
random_crop,horizontal_flip,4,1,45332031,0.8108013868331909
random_crop,median_blur,0,0,45327152,0.8302773237228394
random_crop,median_blur,0,1,45327152,0.8290563821792603
random_crop,median_blur,1,0,45327152,0.8003518581390381
random_crop,median_blur,1,1,45327152,0.8493615388870239
random_crop,median_blur,2,0,45327152,0.8028286695480347
random_crop,median_blur,2,1,45327152,0.8207516670227051
random_crop,median_blur,3,0,45327152,0.8087766170501709
random_crop,median_blur,3,1,45327152,0.8451851606369019
random_crop,median_blur,4,0,45327152,0.8466207981109619
random_crop,median_blur,4,1,45327152,0.7903964519500732
random_crop,rotation,0,0,45331965,0.8590208292007446
random_crop,rotation,0,1,45331965,0.8639602661132812
random_crop,rotation,1,0,45331965,0.8289786577224731
random_crop,rotation,1,1,45331965,0.8588842153549194
random_crop,rotation,2,0,45331965,0.8450236320495605
random_crop,rotation,2,1,45331965,0.8273723125457764
random_crop,rotation,3,0,45331965,0.8264365196228027
random_crop,rotation,3,1,45331965,0.8781876564025879
random_crop,rotation,4,0,45331965,0.8518571853637695
random_crop,rotation,4,1,45331965,0.8152720928192139
random_crop,saturation,0,0,45327220,0.8196781873703003
random_crop,saturation,0,1,45327220,0.824608564376831
random_crop,saturation,1,0,45327220,0.8087074756622314
random_crop,saturation,1,1,45327220,0.8121755123138428
random_crop,saturation,2,0,45327220,0.8182491064071655
random_crop,saturation,2,1,45327220,0.818834662437439
random_crop,saturation,3,0,45327220,0.8065568208694458
random_crop,saturation,3,1,45327220,0.8541264533996582
random_crop,saturation,4,0,45327220,0.8420170545578003
random_crop,saturation,4,1,45327220,0.7903964519500732
random_crop,scaling,0,0,45328989,0.8409318923950195
random_crop,scaling,0,1,45328989,0.8488246202468872
random_crop,scaling,1,0,45328989,0.7972385883331299
random_crop,scaling,1,1,45328989,0.8505254983901978
random_crop,scaling,2,0,45328989,0.8378046751022339
random_crop,scaling,2,1,45328989,0.8339149951934814
random_crop,scaling,3,0,45328989,0.8377196788787842
random_crop,scaling,3,1,45328989,0.8790572881698608
random_crop,scaling,4,0,45328989,0.8343454599380493
random_crop,scaling,4,1,45328989,0.8137273788452148
random_crop,shear_x,0,0,45327402,0.80119788646698
random_crop,shear_x,0,1,45327402,0.8195325136184692
random_crop,shear_x,1,0,45327402,0.7917354106903076
random_crop,shear_x,1,1,45327402,0.8440369367599487
random_crop,shear_x,2,0,45327402,0.7986934185028076
random_crop,shear_x,2,1,45327402,0.8088291883468628
random_crop,shear_x,3,0,45327402,0.8153906464576721
random_crop,shear_x,3,1,45327402,0.853583574295044
random_crop,shear_x,4,0,45327402,0.816596508026123
random_crop,shear_x,4,1,45327402,0.8253772258758545
random_crop,shear_y,0,0,45330824,0.8483425378799438
random_crop,shear_y,0,1,45330824,0.8490349054336548
random_crop,shear_y,1,0,45330824,0.8265492916107178
random_crop,shear_y,1,1,45330824,0.849012017250061
random_crop,shear_y,2,0,45330824,0.86704021692276
random_crop,shear_y,2,1,45330824,0.8244307041168213
random_crop,shear_y,3,0,45330824,0.8282570838928223
random_crop,shear_y,3,1,45330824,0.8849248886108398
random_crop,shear_y,4,0,45330824,0.837296724319458
random_crop,shear_y,4,1,45330824,0.8027285933494568
random_crop,translate_x,0,0,45327454,0.8156101703643799
random_crop,translate_x,0,1,45327454,0.8344422578811646
random_crop,translate_x,1,0,45327454,0.7877838611602783
random_crop,translate_x,1,1,45327454,0.8457989692687988
random_crop,translate_x,2,0,45327454,0.8127142190933228
random_crop,translate_x,2,1,45327454,0.8211395740509033
random_crop,translate_x,3,0,45327454,0.8187017440795898
random_crop,translate_x,3,1,45327454,0.8477387428283691
random_crop,translate_x,4,0,45327454,0.8341457843780518
random_crop,translate_x,4,1,45327454,0.8201534748077393
random_crop,translate_y,0,0,45327285,0.8381110429763794
random_crop,translate_y,0,1,45327285,0.8347136974334717
random_crop,translate_y,1,0,45327285,0.7972010374069214
random_crop,translate_y,1,1,45327285,0.8825418949127197
random_crop,translate_y,2,0,45327285,0.8195101618766785
random_crop,translate_y,2,1,45327285,0.8231335282325745
random_crop,translate_y,3,0,45327285,0.8213999271392822
random_crop,translate_y,3,1,45327285,0.8650628328323364
random_crop,translate_y,4,0,45327285,0.8266658782958984
random_crop,translate_y,4,1,45327285,0.8110957145690918
random_crop,vertical_flip,0,0,45332913,0.8157030344009399
random_crop,vertical_flip,0,1,45332913,0.8374390602111816
random_crop,vertical_flip,1,0,45332913,0.8057562112808228
random_crop,vertical_flip,1,1,45332913,0.8399157524108887
random_crop,vertical_flip,2,0,45332913,0.8107315301895142
random_crop,vertical_flip,2,1,45332913,0.822746753692627
random_crop,vertical_flip,3,0,45332913,0.8139200210571289
random_crop,vertical_flip,3,1,45332913,0.8625092506408691
random_crop,vertical_flip,4,0,45332913,0.831977367401123
random_crop,vertical_flip,4,1,45332913,0.7977930307388306
rotation,brightness,0,0,45327932,0.8601889610290527
rotation,brightness,0,1,45327932,0.8507188558578491
rotation,brightness,1,0,45327932,0.8429619073867798
rotation,brightness,1,1,45327932,0.856059193611145
rotation,brightness,2,0,45327932,0.8551938533782959
rotation,brightness,2,1,45327932,0.8271392583847046
rotation,brightness,3,0,45327932,0.8382830619812012
rotation,brightness,3,1,45327932,0.8669799566268921
rotation,brightness,4,0,45327932,0.8414952754974365
rotation,brightness,4,1,45327932,0.8125863075256348
rotation,contrast,0,0,45327757,0.8618415594100952
rotation,contrast,0,1,45327757,0.8576110601425171
rotation,contrast,1,0,45327757,0.8383028507232666
rotation,contrast,1,1,45327757,0.8545300960540771
rotation,contrast,2,0,45327757,0.8573306798934937
rotation,contrast,2,1,45327757,0.8167074918746948
rotation,contrast,3,0,45327757,0.832008957862854
rotation,contrast,3,1,45327757,0.8747416734695435
rotation,contrast,4,0,45327757,0.8565537929534912
rotation,contrast,4,1,45327757,0.8073552846908569
rotation,equalize,0,0,45327111,0.8329538106918335
rotation,equalize,0,1,45327111,0.8484139442443848
rotation,equalize,1,0,45327111,0.8274565935134888
rotation,equalize,1,1,45327111,0.8419097661972046
rotation,equalize,2,0,45327111,0.8489750623703003
rotation,equalize,2,1,45327111,0.8336434364318848
rotation,equalize,3,0,45327111,0.8195101618766785
rotation,equalize,3,1,45327111,0.8653727769851685
rotation,equalize,4,0,45327111,0.8394888639450073
rotation,equalize,4,1,45327111,0.7999814748764038
rotation,gaussian_blur,0,0,45327211,0.8564925193786621
rotation,gaussian_blur,0,1,45327211,0.8383471965789795
rotation,gaussian_blur,1,0,45327211,0.827102780342102
rotation,gaussian_blur,1,1,45327211,0.8264402747154236
rotation,gaussian_blur,2,0,45327211,0.8126766085624695
rotation,gaussian_blur,2,1,45327211,0.8419097661972046
rotation,gaussian_blur,3,0,45327211,0.8291645050048828
rotation,gaussian_blur,3,1,45327211,0.882774829864502
rotation,gaussian_blur,4,0,45327211,0.8291268944740295
rotation,gaussian_blur,4,1,45327211,0.8175770044326782
rotation,gaussian_noise,0,0,45327094,0.8644250631332397
rotation,gaussian_noise,0,1,45327094,0.8636888265609741
rotation,gaussian_noise,1,0,45327094,0.8314692974090576
rotation,gaussian_noise,1,1,45327094,0.8648298978805542
rotation,gaussian_noise,2,0,45327094,0.8334934711456299
rotation,gaussian_noise,2,1,45327094,0.8470398187637329
rotation,gaussian_noise,3,0,45327094,0.856399655342102
rotation,gaussian_noise,3,1,45327094,0.8750131130218506
rotation,gaussian_noise,4,0,45327094,0.8533792495727539
rotation,gaussian_noise,4,1,45327094,0.8336663246154785
rotation,grid_distortion,0,0,45327090,0.8522801399230957
rotation,grid_distortion,0,1,45327090,0.8517049551010132
